,target_mean
65599,0.30339246
65600,1.48781918
65601,-0.19592021
65602,-1.60347273
65603,0.6186143999999999
65604,4.75915049
65605,0.43397058
65606,-0.495371
65607,0.27598798
65608,-1.14305828
65609,1.04443427
65610,2.06218452
65611,-0.25471231
65612,-0.3958384299999999
65613,0.0
65614,-0.34647159
65615,-3.90087208
65616,0.9280210800000002
65617,5.9536067
65618,-0.6773534000000001
65619,0.82886874
65620,1.04609439
65621,0.23857111
65622,0.19488295
65623,6.51286194
65624,0.21357277
65625,-0.38844838
65626,-1.13591698
65627,1.36503024
65628,-0.46998792
65629,-1.11475073
65630,-0.07112259
65631,-0.44699476
65632,-1.75012497
65633,-0.58109689
65634,-4.35374672
65635,-0.30234583
65636,-0.3707809100000001
65637,-0.2720383
65638,-1.02853241
65639,1.08545982
65640,1.70422498
65641,0.24997508
65642,0.01098055
65643,4.3523837
65644,-0.02933646
65645,0.58940668
65646,0.12457176
65647,-0.48868859
65648,-0.71828273
65649,-1.30991836
65650,-0.35559022
65651,-0.33546628
65652,1.08545501
65653,-1.60199462
65654,1.60183026
65655,-0.44403892
65656,0.02376777
65657,3.26220459
65658,0.43089209
65659,8.45327063
65660,0.51596934
65661,2.68125554
65662,-7.2058299
65663,1.25727305
65664,-0.1881622099999999
65665,-1.45175182
65666,-0.10220503
65667,-0.22355333
65668,3.1271170499999994
65669,-1.15155509
65670,2.32540292
65671,-0.0575747
65672,0.6304276
65673,1.18323956
65674,-0.33768048
65675,0.17858639
65676,0.56841171
65677,1.8003503399999998
65678,0.55657767
65679,-0.25737856
65680,-2.81680161
65681,-0.18854374
65682,-0.66065425
65683,-0.28794314
65684,-0.08297661
65685,0.74735973
65686,-0.84155918
65687,-0.89117047
65688,-0.86587081
65689,0.0073419299999999
65690,-6.147713719999999
65691,-1.64678084
65692,-1.1790225
65693,-1.70242522
65694,1.36558083
65695,4.4564491
65696,-0.4815846799999999
65697,-2.50642363
65698,-0.73757812
65699,0.1100899
65700,0.98509784
65701,-1.75747165
65702,-2.1308749
65703,1.27683824
65704,-1.64569358
65705,-0.90523409
65706,-1.65935993
65707,-3.77335279
65708,-0.61362613
65709,1.30838942
65710,-33.21928095
65711,0.64255136
65712,2.08565917
65713,0.16109803
65714,-1.80855683
65715,-4.1496786
65716,-1.27541911
65717,0.34193819
65718,0.91044707
65719,-2.08720119
65720,-0.16498532
65721,0.28981217
65722,0.15644836
65723,0.41631015
65724,-0.41713686
65725,-1.62289715
65726,-0.23576756
65727,2.13407772
65728,2.6952515
65729,-1.97723731
65730,0.2161132
65731,-0.15140835
65732,-0.10525071
65733,-0.20949547
65734,-2.15040595
65735,0.41319113
65736,2.3852111
65737,4.65320967
65738,1.48778609
65739,0.66095385
65740,0.51582273
65741,-0.7537488
65742,-1.5982323
65743,1.22136396
65744,-1.0781683
65745,-2.16291794
65746,-0.50169572
65747,-3.02195107
65748,-1.90129086
65749,-1.46042946
65750,-0.92115716
65751,0.94331181
65752,0.63136897
65753,0.72794297
65754,-1.95855868
65755,-0.09725362
65756,0.45380483
65757,-0.94790556
65758,-0.42434009
65759,-0.02614546
65760,0.1798264899999999
65761,0.22553719
65762,0.97602064
65763,-1.09419905
65764,-1.17675909
65765,0.53057678
65766,0.59794277
65767,0.1568216399999999
65768,-1.66135607
65769,0.75227839
65770,-2.07534388
65771,-2.00430114
65772,-0.4108536699999999
65773,-1.03569272
65774,-0.3029006
65775,-0.45340781
65776,-0.2955979
65777,1.68137451
65778,-1.61524796
65779,2.45517277
65780,0.01054333
65781,0.0606337099999999
65782,-33.21928095
65783,0.51461669
65784,-1.20432124
65785,1.993761
65786,1.03297808
65787,0.60159742
65788,4.05343926
65789,1.12124876
65790,-3.60868541
65791,-0.0254720899999999
65792,-0.40999029
65793,0.22160364
65794,-33.21928095
65795,-1.97293456
65796,0.45936907
65797,-3.24500861
65798,-1.6153849399999998
65799,3.08685637
65800,-3.64060222
65801,2.57419019
65802,-0.19156265
65803,0.8176618500000001
65804,0.8417547
65805,2.81346056
65806,2.84027185
65807,1.67691964
65808,-0.47725816
65809,0.81684407
65810,-0.11389604
65811,0.19218479
65812,0.79941623
65813,-1.47354862
65814,1.18788438
65815,-0.99472721
65816,-33.21928095
65817,-0.15721874
65818,0.93678155
65819,1.06523181
65820,-0.44446245
65821,-1.00281776
65822,0.46761825
65823,1.32579808
65824,0.83736141
65825,-0.51597113
65826,1.09220266
65827,0.16593851
65828,-0.67701624
65829,-0.32340642
65830,-1.12779469
65831,-0.88572901
65832,-33.21928095
65833,-0.57431171
65834,1.27140341
65835,-2.00989803
65836,-0.98391196
65837,0.18886037
65838,-1.66485485
65839,0.56707661
65840,-0.40079432
65841,-0.93112872
65842,-1.74825017
65843,3.6144435
65844,0.0
65845,1.63449997
65846,0.68887622
65847,0.4614421699999999
65848,1.09974026
65849,0.60460235
65850,1.23615975
65851,-2.59911049
65852,-2.20641307
65853,0.14876935
65854,-0.99836039
65855,0.8445190699999999
65856,-0.73926224
65857,1.13030884
65858,-0.25380564
65859,0.9807894
65860,0.99853233
65861,-0.1722149
65862,-0.4924734
65863,-1.5120595
65864,-0.61858267
65865,1.0376931
65866,-1.428887
65867,0.21731295
65868,-0.20509963
65869,-0.34818283
65870,0.20102622
65871,-1.24888116
65872,0.99007757
65873,4.14811492
65874,0.01329854
65875,-2.31677952
65876,0.90869798
65877,-1.52560881
65878,0.4410304500000001
65879,-0.96221809
65880,-0.64060945
65881,-0.7049281100000001
65882,0.56945354
65883,-0.4122371799999999
65884,0.4149924699999999
65885,-2.90047772
65886,-0.09233861
65887,0.89634274
65888,-1.19934441
65889,-0.44281547
65890,-0.26938604
65891,1.67819369
65892,-7.1412079
65893,-3.01282404
65894,-0.07515503
65895,-0.85439294
65896,2.04716344
65897,-0.50082924
65898,0.75485242
65899,-1.06418412
65900,-2.27000641
65901,3.1932427700000003
65902,-1.84046474
65903,-0.00818153
65904,-0.35694518
65905,0.18138129
65906,1.53893107
65907,-0.81582951
65908,-1.52648551
65909,-0.88172502
65910,-0.1021159
65911,-1.77203488
65912,0.27663245
65913,-0.31201974
65914,-2.54652284
65915,0.03039158
65916,-0.17471778
65917,1.4159101900000002
65918,0.64439927
65919,-0.64327396
65920,0.01637937
65921,3.88024204
65922,1.9086166
65923,0.49747251
65924,-0.09658762
65925,1.5313341
65926,-0.48534394
65927,0.90620996
65928,-0.52545848
65929,0.27003082
65930,0.80759881
65931,0.66475785
65932,1.63911827
65933,0.7939099
65934,2.32117754
65935,-1.34909048
65936,1.00170339
65937,-1.03815551
65938,0.53044189
65939,0.45158545
65940,1.66297945
65941,-1.49546979
65942,1.58609653
65943,-2.27435161
65944,-0.70492058
65945,0.60478139
65946,0.32916468
65947,0.36844094
65948,0.7776615599999999
65949,0.02351501
65950,-2.03179882
65951,1.25207953
65952,0.35907526
65953,-0.14641658
65954,0.88780155
65955,0.90775371
65956,0.67849259
65957,0.50402809
65958,0.0
65959,-1.07428967
65960,1.01641388
65961,-0.48083633
65962,-0.80607619
65963,0.09750098
65964,-1.53838744
65965,-0.72893528
65966,1.37820984
65967,0.97154444
65968,-2.68619881
65969,-0.15569341
65970,-33.21928095
65971,-1.59951614
65972,-0.72877658
65973,1.48944451
65974,3.1115398
65975,1.0631365
65976,0.28068441
65977,3.00304449
65978,-3.19251169
65979,-0.48226546
65980,0.70790613
65981,0.45168024
65982,0.63337541
65983,-2.06567386
65984,1.10889003
65985,-0.26364544
65986,-1.80629514
65987,1.68656664
65988,-0.04810176
65989,0.19971859
65990,0.31929598
65991,-0.5234645
65992,0.78954467
65993,0.49968508
65994,1.25551879
65995,-0.3396542000000001
65996,3.70489488
65997,0.47220375
65998,1.27396476
65999,-0.82999798
66000,3.849468920000001
66001,-2.14970804
66002,-0.8993789100000001
66003,-1.92521931
66004,-1.12552706
66005,0.68662443
66006,-0.04024219
66007,1.1161542
66008,0.58669283
66009,2.36273359
66010,-0.1824585299999999
66011,-1.04976301
66012,-0.0262424499999999
66013,-0.66971786
66014,-0.74448359
66015,0.80713918
66016,0.31627481
66017,-33.21928095
66018,0.56897047
66019,0.47717818
66020,-2.51296328
66021,-3.13635547
66022,-0.01885991
66023,-0.96312818
66024,2.14254801
66025,-2.43778662
66026,0.27955316
66027,0.45949473
66028,-1.26879504
66029,-0.70656464
66030,-0.69986547
66031,1.96792041
66032,-2.44397974
66033,-0.09142383
66034,-33.21928095
66035,-0.26927362
66036,-33.21928095
66037,-0.13892334
66038,-0.54614785
66039,-0.83992849
66040,0.19050149
66041,-0.71690303
66042,-33.21928095
66043,-1.42458161
66044,0.72514914
66045,-1.11164285
66046,-2.47360645
66047,2.41471337
66048,-0.91954203
66049,0.04407229
66050,-1.28350501
66051,-0.28771389
66052,3.64338294
66053,0.38303929
66054,3.10102761
66055,1.52030433
66056,-0.8148652500000001
66057,-0.78495175
66058,0.29746731
66059,-0.40816568
66060,-1.34928705
66061,-1.33434172
66062,1.12080035
66063,0.26564399
66064,0.24005792
66065,1.17568464
66066,-0.58984697
66067,-0.71684233
66068,1.01120085
66069,-0.68332407
66070,-0.68176888
66071,-0.14249885
66072,-0.08242976
66073,0.06403998
66074,0.77017113
66075,-0.67181894
66076,3.1914457
66077,-0.80729258
66078,0.44555397
66079,-0.20620376
66080,-3.2081043900000004
66081,-3.25096157
66082,1.43633834
66083,-2.7007066
66084,-0.76161954
66085,0.10178257
66086,-3.21743304
66087,2.88881327
66088,-0.53690103
66089,2.30859666
66090,0.07897073
66091,1.16356901
66092,-0.6820503
66093,-0.96405643
66094,-33.21928095
66095,-3.73812859
66096,1.37961163
66097,0.95046502
66098,0.48431727
66099,-0.21022574
66100,-1.55464842
66101,0.28238937
66102,1.95679057
66103,1.92966648
66104,0.87006002
66105,-1.78939079
66106,-3.05392876
66107,0.22540755
66108,0.39298294
66109,-0.13515234
66110,-0.28200191
66111,-0.84324268
66112,-1.69769503
66113,-1.44285565
66114,-0.85059521
66115,-1.50416181
66116,-0.55523396
66117,0.91030255
66118,-33.21928095
66119,1.1267626
66120,1.88401047
66121,-1.9280555800000003
66122,0.64557447
66123,-2.43106997
66124,-0.72109507
66125,-0.23616317
66126,-0.8607265900000001
66127,0.60452867
66128,2.6843369
66129,-0.69319591
66130,-0.94902462
66131,-0.44683841
66132,-0.81052347
66133,-0.08891436
66134,-0.26208728
66135,0.06080949
66136,-1.64982671
66137,-1.00129535
66138,0.52842537
66139,0.12599868
66140,-1.1024042
66141,-2.07210332
66142,0.30785665
66143,-0.2299903699999999
66144,-4.70074143
66145,-0.49892012
66146,-1.25051976
66147,0.44338301
66148,-1.28146927
66149,0.4681888499999999
66150,0.07592266
66151,-4.56750286
66152,-1.39620465
66153,2.36142509
66154,0.21906126
66155,-4.28666836
66156,0.08364466
66157,0.51103847
66158,-1.32494732
66159,0.44979797
66160,-1.54834476
66161,-0.11838412
66162,0.66247893
66163,0.18667177
66164,-0.71702864
66165,1.5824183700000003
66166,-0.73460501
66167,-1.71435148
66168,-0.75600974
66169,0.94181151
66170,-1.12481707
66171,2.38541485
66172,0.93205162
66173,1.95518347
66174,1.16053301
66175,1.21230635
66176,0.46809919
66177,-0.30679754
66178,0.95109226
66179,-0.08924952
66180,-1.00733006
66181,-1.61530706
66182,-2.43829839
66183,-1.02890355
66184,-2.66936778
66185,1.47578251
66186,-1.05962712
66187,2.50920768
66188,-0.45072755
66189,-0.90507579
66190,1.11151054
66191,-1.63122223
66192,0.7381057600000002
66193,-0.97468042
66194,0.43039518
66195,0.92010287
66196,-0.20752551
66197,0.42556451
66198,0.50412543
66199,-1.1277264
66200,0.77351397
66201,2.85969888
66202,-0.19887469
66203,0.74825147
66204,-0.88862091
66205,1.68658115
66206,-0.84153977
66207,-0.12966934
66208,2.16285453
66209,0.11208188
66210,-0.09662451
66211,0.76680692
66212,3.8425921
66213,-1.65816024
66214,-0.18994937
66215,0.76796332
66216,-1.81983025
66217,0.48100123
66218,0.07073974
66219,-1.02643474
66220,-0.39207795
66221,-0.12890613
66222,0.8876178600000001
66223,0.2030957799999999
66224,1.94806671
66225,1.1004124
66226,-0.47897058
66227,-0.0543825499999999
66228,0.5223992
66229,0.59526459
66230,0.48591337
66231,-0.27774911
66232,-0.76909636
66233,-2.8166567
66234,0.93769635
66235,0.55724986
66236,-0.11547722
66237,4.34990069
66238,-2.37199124
66239,-1.31039022
66240,0.34620478
66241,-3.69765149
66242,1.20163386
66243,-2.09042936
66244,0.26876068
66245,-1.9461960000000005
66246,-0.96571433
66247,1.78930653
66248,-0.8628441
66249,-33.21928095
66250,1.56155358
66251,-0.5849625
66252,1.4484787
66253,0.60376691
66254,0.62403235
66255,-1.32488262
66256,1.42274912
66257,-1.28767615
66258,0.02080089
66259,0.16909118
66260,-1.23482561
66261,-1.43144293
66262,-0.9353911
66263,-8.14639048
66264,1.02397182
66265,0.14609649
66266,-0.31854104
66267,-4.27224384
66268,0.19870368
66269,-0.06402503
66270,-0.89924679
66271,-0.34679107
66272,1.15797082
66273,0.37873598
66274,-0.22054015
66275,0.67918255
66276,3.21936251
66277,-0.20676148
66278,-5.25894245
66279,-1.35646507
66280,0.61716013
66281,-0.26688565
66282,-0.45763921
66283,-0.34456686
66284,-1.33294126
66285,0.0
66286,3.07606517
66287,-0.12415845
66288,0.43171828
66289,-5.3766418
66290,-0.22950979
66291,-2.26159099
66292,0.40701503
66293,-0.90990772
66294,0.79440615
66295,0.13413374
66296,-0.06668225
66297,2.43464578
66298,-1.33527794
66299,3.08794314
66300,-0.87622098
66301,-3.5869648500000006
66302,-0.82514959
66303,-3.92450392
66304,1.67156379
66305,-1.31976464
66306,0.08815529
66307,1.05484185
66308,-0.17329493
66309,0.94063928
66310,-0.69771843
66311,0.18890101
66312,0.56653546
66313,-1.68727633
66314,-2.21275174
66315,2.01217471
66316,-0.56144996
66317,-1.59701807
66318,0.3548679
66319,0.18107837
66320,-0.33421923
66321,0.31860726
66322,-1.32192809
66323,1.40688259
66324,0.32077368
66325,-0.21766376
66326,-0.32166444
66327,-2.05921939
66328,-1.42738125
66329,-3.5431933999999994
66330,2.32720968
66331,3.34361192
66332,-1.44930338
66333,-0.04579038
66334,-0.32814859
66335,-3.12127953
66336,0.62365722
66337,0.40992062
66338,-0.0035121899999999
66339,-0.46370409
66340,1.49688616
66341,0.06825264
66342,-1.24730402
66343,-0.27464382
66344,-0.06445593
66345,1.874019
66346,0.41253685
66347,2.6983937
66348,-0.125701
66349,-0.72917835
66350,-0.26218727
66351,-0.16649538
66352,-1.69542529
66353,-0.0610909
66354,1.12338242
66355,-0.21917331
66356,0.20240487
66357,1.08594028
66358,-0.81451407
66359,0.4043155
66360,0.54401125
66361,0.10047536
66362,2.12519923
66363,1.18719994
66364,-0.84358963
66365,0.0
66366,1.3292785
66367,-0.8684393
66368,-33.21928095
66369,-0.10337774
66370,0.26839392
66371,-0.16993719
66372,-1.12225684
66373,1.38766758
66374,-2.51176097
66375,1.42773806
66376,1.22531972
66377,0.615719
66378,0.44134247
66379,-0.8058561
66380,-0.18827977
66381,0.06054897
66382,-1.41296033
66383,0.55530456
66384,-0.07630761
66385,2.96692005
66386,-3.90196441
66387,0.49222341
66388,1.30592558
66389,0.06540788
66390,0.8186076700000001
66391,-0.7887387499999999
66392,0.00732889
66393,1.53943519
66394,-0.01339314
66395,-0.60953077
66396,-33.21928095
66397,1.12821352
66398,-0.64538329
66399,-3.27420201
66400,3.93830355
66401,0.60600075
66402,2.95106653
66403,2.22157855
66404,-1.20976861
66405,-2.26250079
66406,-0.50258264
66407,-1.06337811
66408,0.12741562
66409,2.88522105
66410,-0.73046905
66411,-0.98012667
66412,2.53070057
66413,0.39585855
66414,1.03105056
66415,-1.60138241
66416,1.97286231
66417,-0.99745634
66418,-0.64264832
66419,-0.83674885
66420,0.25662674
66421,-2.30697145
66422,-1.44981822
66423,-0.09843404
66424,1.24013428
66425,-0.38031845
66426,-0.4729218599999999
66427,-2.16714445
66428,1.37085232
66429,0.96252529
66430,0.25073134
66431,-1.16329139
66432,0.0
66433,-2.03435864
66434,0.0311985299999999
66435,0.72176252
66436,-0.01683166
66437,0.49115472
66438,1.82828401
66439,-0.00030589
66440,0.0
66441,-1.46853443
66442,-0.2322578299999999
66443,1.22470654
66444,0.89522941
66445,2.64848674
66446,-2.05896057
66447,-0.57518953
66448,0.79637336
66449,1.38252694
66450,-0.13372419
66451,2.69705501
66452,0.20715427
66453,0.4700099
66454,0.22806856
66455,-0.58547619
66456,0.30064517
66457,-1.39387973
66458,-2.38932716
66459,-2.12872903
66460,-4.6610053
66461,0.22030397
66462,0.01028158
66463,-3.00874377
66464,-3.66348157
66465,0.14582928
66466,2.67285247
66467,0.8036878599999999
66468,0.01562037
66469,0.38092326
66470,2.2394543
66471,-1.72313945
66472,-1.66068527
66473,0.44010284
66474,1.35912526
66475,1.66683069
66476,1.33002237
66477,-0.12590053
66478,-1.73351004
66479,1.9451002100000003
66480,-0.15729371
66481,-0.95835408
66482,2.1180116
66483,1.0606001
66484,1.13132119
66485,3.04532647
66486,0.8298876
66487,-0.06972529
66488,1.74898274
66489,-1.32972651
66490,-3.37649877
66491,0.68520807
66492,-1.4190595
66493,0.00109378
66494,0.66898771
66495,-1.45557423
66496,-0.3735762
66497,-33.21928095
66498,-2.71074165
66499,0.1403829
66500,-1.25713933
66501,-0.15904725
66502,-0.07038933
66503,1.33487292
66504,0.94991178
66505,-0.5304404
66506,0.48699501
66507,-0.24805899
66508,3.4714628200000006
66509,-1.18787421
66510,-1.27565703
66511,-1.4999154
66512,-0.78352908
66513,0.33553757
66514,0.96018952
66515,-1.06987079
66516,0.40220843
66517,-0.52180474
66518,0.4846423
66519,-1.16618705
66520,0.45497959
66521,1.31503577
66522,1.55688053
66523,0.08651499
66524,-0.80632628
66525,-4.12181168
66526,2.03326318
66527,-0.63734487
66528,1.4349345
66529,-2.04262359
66530,-0.65792733
66531,-0.97941213
66532,-1.43725766
66533,1.32448186
66534,0.72708144
66535,3.5984237399999994
66536,0.70454412
66537,2.38741211
66538,-3.61409203
66539,-0.82646789
66540,-0.94126647
66541,-0.1734282499999999
66542,-0.0494635
66543,-33.21928095
66544,-0.29892403
66545,0.61402893
66546,-0.52763887
66547,-0.11325839
66548,-1.97622436
66549,0.1504384
66550,1.08768021
66551,0.22338294
66552,0.94427913
66553,0.74765495
66554,0.73497521
66555,-0.89379544
66556,0.40889737
66557,1.22324931
66558,2.64526066
66559,0.00480136
66560,1.09458768
66561,-2.35540223
66562,-0.09298946
66563,-1.24507959
66564,0.47823678
66565,0.14090012
66566,-3.00227536
66567,-5.80810954
66568,1.20389099
66569,0.04119911
66570,1.58141533
66571,-1.2255371
66572,-1.4478749
66573,-2.86789646
66574,-1.37889889
66575,-0.08020066
66576,-1.65365036
66577,0.68631623
66578,2.96681441
66579,4.7167642
66580,1.86157265
66581,0.49933741
66582,1.10139675
66583,1.65515855
66584,0.0
66585,0.4410933
66586,-1.85933971
66587,-0.06856153
66588,0.730152
66589,0.66893094
66590,-0.82252678
66591,2.09474327
66592,-0.67548373
66593,-0.62445093
66594,-5.819876270000001
66595,0.34112949
66596,0.35509496
66597,0.36475446
66598,3.01778975
66599,-2.86725545
66600,-2.16569872
66601,1.30268564
66602,0.72909296
66603,-0.55811143
66604,-1.32666097
66605,2.9101127100000004
66606,-1.18193091
66607,-0.47349669
66608,1.86429522
66609,0.40728354
66610,0.30623432
66611,-0.13713705
66612,-0.81162383
66613,2.66827232
66614,0.09038881
66615,-1.04109544
66616,-1.3242152199999997
66617,-1.13375041
66618,1.68664205
66619,0.31684562
66620,0.52336726
66621,-1.20360131
66622,-0.02314869
66623,2.66918708
66624,8.78162953
66625,1.82857083
66626,0.68787952
66627,1.0259851
66628,0.8695031
66629,2.23011271
66630,0.0
66631,2.43189035
66632,-0.0668333
66633,-0.83803777
66634,-0.4175550900000001
66635,-0.12199013
66636,-0.9750935
66637,-0.4932830799999999
66638,0.65736953
66639,-0.34463738
66640,1.46251562
66641,-0.22297307
66642,0.0778374999999999
66643,4.02368121
66644,2.14583599
66645,-0.01363033
66646,-2.78500643
66647,1.67283981
66648,0.8893783
66649,-0.55759406
66650,-0.03591176
66651,3.1644645
66652,0.14439353
66653,-1.28200214
66654,1.25715573
66655,-0.58169179
66656,0.3976598
66657,-0.18938406
66658,0.06577181
66659,-0.83342708
66660,-0.89830527
66661,0.06527062
66662,-0.42205026
66663,0.5101925
66664,1.91781351
66665,-0.10475167
66666,-0.89518482
66667,3.05636293
66668,-1.03418231
66669,-0.92778204
66670,0.75788276
66671,0.70758079
66672,-2.86167099
